timestamp,event_id,network_observed_fraction,short_window_low_dynamic_fraction_1cm
2022-05-12 05:00:00,E150,0.9380530973451328,0.5221238938053098
2022-05-12 05:05:00,E150,0.9380530973451328,0.5132743362831859
2022-05-12 05:10:00,E150,0.9380530973451328,0.504424778761062
2022-05-12 05:15:00,E150,0.9380530973451328,0.48672566371681414
2022-05-12 05:20:00,E150,0.9380530973451328,0.4778761061946903
2022-05-12 05:25:00,E150,0.9380530973451328,0.4778761061946903
2022-05-12 05:30:00,E150,0.9292035398230089,0.504424778761062
2022-05-12 05:35:00,E150,0.9380530973451328,0.504424778761062
2022-05-12 05:40:00,E150,0.9380530973451328,0.5221238938053098
2022-05-12 05:45:00,E150,0.9469026548672567,0.504424778761062
2022-05-12 05:50:00,E150,0.9292035398230089,0.504424778761062
2022-05-12 05:55:00,E150,0.9292035398230089,0.504424778761062
2022-05-12 06:00:00,E150,0.9380530973451328,0.48672566371681414
2022-05-12 06:05:00,E150,0.9380530973451328,0.4690265486725664
2022-05-12 06:10:00,E150,0.9292035398230089,0.5221238938053098
2022-05-12 06:15:00,E150,0.9292035398230089,0.5309734513274337
2022-05-12 06:20:00,E150,0.9292035398230089,0.5132743362831859
2022-05-12 06:25:00,E150,0.9292035398230089,0.5132743362831859
2022-05-12 06:30:00,E150,0.9292035398230089,0.49557522123893805
2022-05-12 06:35:00,E150,0.9292035398230089,0.49557522123893805
2022-05-12 06:40:00,E150,0.9292035398230089,0.4778761061946903
2022-05-12 06:45:00,E150,0.9469026548672567,0.4690265486725664
2022-05-12 06:50:00,E150,0.9380530973451328,0.4336283185840708
2022-05-12 06:55:00,E150,0.9380530973451328,0.4336283185840708
2022-05-12 07:00:00,E150,0.9380530973451328,0.40707964601769914
2022-05-12 07:05:00,E150,0.9469026548672567,0.39823008849557523
2022-05-12 07:10:00,E150,0.9469026548672567,0.3274336283185841
2022-05-12 07:15:00,E150,0.9469026548672567,0.34513274336283184
2022-05-12 07:20:00,E150,0.9380530973451328,0.3274336283185841
2022-05-12 07:25:00,E150,0.9380530973451328,0.2831858407079646
2022-05-12 07:30:00,E150,0.911504424778761,0.25663716814159293
2022-05-12 07:35:00,E150,0.911504424778761,0.24778761061946902
2022-05-12 07:40:00,E150,0.911504424778761,0.23893805309734514
2022-05-12 07:45:00,E150,0.9203539823008849,0.23008849557522124
2022-05-12 07:50:00,E150,0.9203539823008849,0.21238938053097345
2022-05-12 07:55:00,E150,0.9203539823008849,0.18584070796460178
2022-05-12 08:00:00,E150,0.9203539823008849,0.19469026548672566
2022-05-12 08:05:00,E150,0.9026548672566371,0.19469026548672566
2022-05-12 08:10:00,E150,0.9026548672566371,0.17699115044247787
2022-05-12 08:15:00,E150,0.911504424778761,0.18584070796460178
2022-05-12 08:20:00,E150,0.9026548672566371,0.18584070796460178
2022-05-12 08:25:00,E150,0.9203539823008849,0.168141592920354
2022-05-12 08:30:00,E150,0.911504424778761,0.1592920353982301
2022-05-12 08:35:00,E150,0.911504424778761,0.168141592920354
2022-05-12 08:40:00,E150,0.911504424778761,0.18584070796460178
2022-05-12 08:45:00,E150,0.9203539823008849,0.168141592920354
2022-05-12 08:50:00,E150,0.9203539823008849,0.168141592920354
2022-05-12 08:55:00,E150,0.9203539823008849,0.168141592920354
2022-05-12 09:00:00,E150,0.9203539823008849,0.168141592920354
2022-05-12 09:05:00,E150,0.9292035398230089,0.19469026548672566
2022-05-12 09:10:00,E150,0.9292035398230089,0.20353982300884957
2022-05-12 09:15:00,E150,0.9292035398230089,0.21238938053097345
2022-05-12 09:20:00,E150,0.9380530973451328,0.22123893805309736
2022-05-12 09:25:00,E150,0.9469026548672567,0.23008849557522124
2022-05-12 09:30:00,E150,0.9469026548672567,0.21238938053097345
2022-05-12 09:35:00,E150,0.9557522123893806,0.21238938053097345
2022-05-12 09:40:00,E150,0.9557522123893806,0.22123893805309736
2022-05-12 09:45:00,E150,0.9557522123893806,0.21238938053097345
2022-05-12 09:50:00,E150,0.9557522123893806,0.19469026548672566
2022-05-12 09:55:00,E150,0.9469026548672567,0.18584070796460178
2022-05-12 10:00:00,E150,0.9469026548672567,0.17699115044247787
2022-05-12 10:05:00,E150,0.9469026548672567,0.20353982300884957
2022-05-12 10:10:00,E150,0.9469026548672567,0.22123893805309736
2022-05-12 10:15:00,E150,0.9469026548672567,0.20353982300884957
2022-05-12 10:20:00,E150,0.9469026548672567,0.19469026548672566
2022-05-12 10:25:00,E150,0.9469026548672567,0.22123893805309736
2022-05-12 10:30:00,E150,0.9380530973451328,0.23893805309734514
2022-05-12 10:35:00,E150,0.9380530973451328,0.23893805309734514
2022-05-12 10:40:00,E150,0.9380530973451328,0.24778761061946902
2022-05-12 10:45:00,E150,0.9469026548672567,0.23893805309734514
2022-05-12 10:50:00,E150,0.9469026548672567,0.23008849557522124
2022-05-12 10:55:00,E150,0.9469026548672567,0.24778761061946902
2022-05-12 11:00:00,E150,0.9380530973451328,0.25663716814159293
2022-05-12 11:05:00,E150,0.9380530973451328,0.3008849557522124
2022-05-12 11:10:00,E150,0.9380530973451328,0.3274336283185841
2022-05-12 11:15:00,E150,0.9380530973451328,0.35398230088495575
2022-05-12 11:20:00,E150,0.9380530973451328,0.3805309734513274
2022-05-12 11:25:00,E150,0.9380530973451328,0.37168141592920356
2022-05-12 11:30:00,E150,0.9380530973451328,0.3805309734513274
2022-05-12 11:35:00,E150,0.9203539823008849,0.39823008849557523
2022-05-12 11:40:00,E150,0.9203539823008849,0.39823008849557523
2022-05-12 11:45:00,E150,0.9203539823008849,0.3805309734513274
2022-05-12 11:50:00,E150,0.911504424778761,0.3805309734513274
2022-05-12 11:55:00,E150,0.9292035398230089,0.3805309734513274
2022-05-12 12:00:00,E150,0.9292035398230089,0.40707964601769914
2022-05-12 12:05:00,E150,0.9380530973451328,0.39823008849557523
2022-05-12 12:10:00,E150,0.9469026548672567,0.415929203539823
2022-05-12 12:15:00,E150,0.9469026548672567,0.4336283185840708
2022-05-12 12:20:00,E150,0.9469026548672567,0.4336283185840708
2022-05-12 12:25:00,E150,0.9380530973451328,0.4424778761061947
2022-05-12 12:30:00,E150,0.9380530973451328,0.45132743362831856
2022-05-12 12:35:00,E150,0.9292035398230089,0.46017699115044247
2022-05-12 12:40:00,E150,0.9380530973451328,0.45132743362831856
2022-05-12 12:45:00,E150,0.9380530973451328,0.4247787610619469
2022-05-12 12:50:00,E150,0.9380530973451328,0.4336283185840708
2022-05-12 12:55:00,E150,0.9380530973451328,0.4424778761061947
2022-05-12 13:00:00,E150,0.9469026548672567,0.4424778761061947
2022-05-12 13:05:00,E150,0.9380530973451328,0.4424778761061947
2022-05-12 13:10:00,E150,0.9469026548672567,0.4336283185840708
2022-05-12 13:15:00,E150,0.9469026548672567,0.415929203539823
2022-05-12 13:20:00,E150,0.9557522123893806,0.39823008849557523
2022-05-12 13:25:00,E150,0.9557522123893806,0.415929203539823
2022-05-12 13:30:00,E150,0.9557522123893806,0.3893805309734513
2022-05-12 13:35:00,E150,0.9557522123893806,0.3805309734513274
2022-05-12 13:40:00,E150,0.9380530973451328,0.35398230088495575
2022-05-12 13:45:00,E150,0.9557522123893806,0.35398230088495575
2022-05-12 13:50:00,E150,0.9557522123893806,0.336283185840708
2022-05-12 13:55:00,E150,0.9469026548672567,0.336283185840708
2022-05-12 14:00:00,E150,0.9469026548672567,0.3274336283185841
2022-05-12 14:05:00,E150,0.9469026548672567,0.3008849557522124
2022-05-12 14:10:00,E150,0.9469026548672567,0.30973451327433627
2022-05-12 14:15:00,E150,0.9469026548672567,0.24778761061946902
2022-05-12 14:20:00,E150,0.9469026548672567,0.22123893805309736
2022-05-12 14:25:00,E150,0.9469026548672567,0.20353982300884957
2022-05-12 14:30:00,E150,0.9469026548672567,0.18584070796460178
2022-05-12 14:35:00,E150,0.9557522123893806,0.18584070796460178
2022-05-12 14:40:00,E150,0.9557522123893806,0.17699115044247787
2022-05-12 14:45:00,E150,0.9557522123893806,0.168141592920354
2022-05-12 14:50:00,E150,0.9557522123893806,0.1592920353982301
2022-05-12 14:55:00,E150,0.9380530973451328,0.1504424778761062
2022-05-12 15:00:00,E150,0.9469026548672567,0.1504424778761062
2022-05-12 15:05:00,E150,0.9380530973451328,0.1504424778761062
2022-05-12 15:10:00,E150,0.9292035398230089,0.1592920353982301
2022-05-12 15:15:00,E150,0.9292035398230089,0.168141592920354
2022-05-12 15:20:00,E150,0.9292035398230089,0.168141592920354
2022-05-12 15:25:00,E150,0.9292035398230089,0.1504424778761062
2022-05-12 15:30:00,E150,0.9380530973451328,0.1504424778761062
2022-05-12 15:35:00,E150,0.9292035398230089,0.168141592920354
2022-05-12 15:40:00,E150,0.9292035398230089,0.17699115044247787
2022-05-12 15:45:00,E150,0.9292035398230089,0.20353982300884957
2022-05-12 15:50:00,E150,0.9557522123893806,0.18584070796460178
2022-05-12 15:55:00,E150,0.9557522123893806,0.20353982300884957
2022-05-12 16:00:00,E150,0.9557522123893806,0.19469026548672566
2022-05-12 16:05:00,E150,0.9557522123893806,0.17699115044247787
2022-05-12 16:10:00,E150,0.9557522123893806,0.1592920353982301
2022-05-12 16:15:00,E150,0.9469026548672567,0.1504424778761062
2022-05-12 16:20:00,E150,0.9469026548672567,0.1415929203539823
2022-05-12 16:25:00,E150,0.9469026548672567,0.1592920353982301
2022-05-12 16:30:00,E150,0.9469026548672567,0.1504424778761062
2022-05-12 16:35:00,E150,0.9557522123893806,0.1504424778761062
2022-05-12 16:40:00,E150,0.9469026548672567,0.13274336283185842
2022-05-12 16:45:00,E150,0.9380530973451328,0.12389380530973451
2022-05-12 16:50:00,E150,0.9380530973451328,0.10619469026548672
2022-05-12 16:55:00,E150,0.9292035398230089,0.10619469026548672
2022-05-12 17:00:00,E150,0.9380530973451328,0.10619469026548672
2022-05-12 17:05:00,E150,0.9469026548672567,0.09734513274336283
2022-05-12 17:10:00,E150,0.9469026548672567,0.11504424778761062
2022-05-12 17:15:00,E150,0.9469026548672567,0.12389380530973451
2022-05-12 17:20:00,E150,0.9469026548672567,0.11504424778761062
2022-05-12 17:25:00,E150,0.9469026548672567,0.11504424778761062
2022-05-12 17:30:00,E150,0.9469026548672567,0.10619469026548672
2022-05-12 17:35:00,E150,0.9469026548672567,0.11504424778761062
2022-05-12 17:40:00,E150,0.9469026548672567,0.10619469026548672
2022-05-12 17:45:00,E150,0.9469026548672567,0.09734513274336283
2022-05-12 17:50:00,E150,0.9557522123893806,0.10619469026548672
2022-05-12 17:55:00,E150,0.9380530973451328,0.10619469026548672
2022-05-12 18:00:00,E150,0.9380530973451328,0.10619469026548672
2022-05-12 18:05:00,E150,0.9380530973451328,0.10619469026548672
2022-05-12 18:10:00,E150,0.9292035398230089,0.09734513274336283
2022-05-12 18:15:00,E150,0.9292035398230089,0.09734513274336283
2022-05-12 18:20:00,E150,0.9292035398230089,0.09734513274336283
2022-05-12 18:25:00,E150,0.9203539823008849,0.09734513274336283
2022-05-12 18:30:00,E150,0.9203539823008849,0.11504424778761062
2022-05-12 18:35:00,E150,0.911504424778761,0.11504424778761062
2022-05-12 18:40:00,E150,0.8938053097345132,0.13274336283185842
2022-05-12 18:45:00,E150,0.9026548672566371,0.12389380530973451
2022-05-12 18:50:00,E150,0.9203539823008849,0.1415929203539823
2022-05-12 18:55:00,E150,0.9203539823008849,0.1415929203539823
2022-05-12 19:00:00,E150,0.911504424778761,0.12389380530973451
2022-05-12 19:05:00,E150,0.9203539823008849,0.12389380530973451
2022-05-12 19:10:00,E150,0.911504424778761,0.11504424778761062
2022-05-12 19:15:00,E150,0.9203539823008849,0.1415929203539823
2022-05-12 19:20:00,E150,0.911504424778761,0.1415929203539823
2022-05-12 19:25:00,E150,0.8761061946902655,0.1504424778761062
2022-05-12 19:30:00,E150,0.8849557522123894,0.13274336283185842
2022-05-12 19:35:00,E150,0.8849557522123894,0.1415929203539823
2022-05-12 19:40:00,E150,0.8672566371681416,0.1415929203539823
2022-05-12 19:45:00,E150,0.8495575221238938,0.1504424778761062
2022-05-12 19:50:00,E150,0.8495575221238938,0.1504424778761062
2022-05-12 19:55:00,E150,0.8761061946902655,0.168141592920354
2022-05-12 20:00:00,E150,0.8938053097345132,0.1592920353982301
2022-05-12 20:05:00,E150,0.9026548672566371,0.18584070796460178
2022-05-12 20:10:00,E150,0.8938053097345132,0.18584070796460178
2022-05-12 20:15:00,E150,0.9026548672566371,0.18584070796460178
2022-05-12 20:20:00,E150,0.9026548672566371,0.19469026548672566
2022-05-12 20:25:00,E150,0.9026548672566371,0.18584070796460178
2022-05-12 20:30:00,E150,0.911504424778761,0.20353982300884957
2022-05-12 20:35:00,E150,0.911504424778761,0.19469026548672566
2022-05-12 20:40:00,E150,0.911504424778761,0.17699115044247787
2022-05-12 20:45:00,E150,0.911504424778761,0.19469026548672566
2022-05-12 20:50:00,E150,0.9203539823008849,0.19469026548672566
2022-05-12 20:55:00,E150,0.9292035398230089,0.20353982300884957
2022-05-12 21:00:00,E150,0.9292035398230089,0.19469026548672566
2022-05-12 21:05:00,E150,0.9292035398230089,0.20353982300884957
2022-05-12 21:10:00,E150,0.9380530973451328,0.20353982300884957
2022-05-12 21:15:00,E150,0.9469026548672567,0.21238938053097345
2022-05-12 21:20:00,E150,0.9469026548672567,0.20353982300884957
2022-05-12 21:25:00,E150,0.9469026548672567,0.18584070796460178
2022-05-12 21:30:00,E150,0.9557522123893806,0.17699115044247787
2022-05-12 21:35:00,E150,0.9557522123893806,0.1592920353982301
2022-05-12 21:40:00,E150,0.9557522123893806,0.17699115044247787
2022-05-12 21:45:00,E150,0.9292035398230089,0.18584070796460178
2022-05-12 21:50:00,E150,0.9380530973451328,0.17699115044247787
2022-05-12 21:55:00,E150,0.9380530973451328,0.20353982300884957
2022-05-12 22:00:00,E150,0.9380530973451328,0.20353982300884957
2022-05-12 22:05:00,E150,0.9380530973451328,0.20353982300884957
2022-05-12 22:10:00,E150,0.9380530973451328,0.19469026548672566
2022-05-12 22:15:00,E150,0.9380530973451328,0.21238938053097345
2022-05-12 22:20:00,E150,0.9292035398230089,0.21238938053097345
2022-05-12 22:25:00,E150,0.9203539823008849,0.21238938053097345
2022-05-12 22:30:00,E150,0.9292035398230089,0.21238938053097345
2022-05-12 22:35:00,E150,0.9469026548672567,0.23008849557522124
2022-05-12 22:40:00,E150,0.9469026548672567,0.23893805309734514
2022-05-12 22:45:00,E150,0.9380530973451328,0.20353982300884957
2022-05-12 22:50:00,E150,0.9292035398230089,0.22123893805309736
2022-05-12 22:55:00,E150,0.9380530973451328,0.22123893805309736
2022-05-12 23:00:00,E150,0.9557522123893806,0.22123893805309736
2022-05-12 23:05:00,E150,0.9380530973451328,0.23893805309734514
2022-05-12 23:10:00,E150,0.9292035398230089,0.23893805309734514
2022-05-12 23:15:00,E150,0.9380530973451328,0.23893805309734514
2022-05-12 23:20:00,E150,0.9380530973451328,0.23008849557522124
2022-05-12 23:25:00,E150,0.9469026548672567,0.21238938053097345
2022-05-12 23:30:00,E150,0.9380530973451328,0.19469026548672566
2022-05-12 23:35:00,E150,0.9380530973451328,0.22123893805309736
2022-05-12 23:40:00,E150,0.9380530973451328,0.21238938053097345
2022-05-12 23:45:00,E150,0.9380530973451328,0.23008849557522124
2022-05-12 23:50:00,E150,0.9469026548672567,0.21238938053097345
2022-05-12 23:55:00,E150,0.9380530973451328,0.20353982300884957
2022-05-13 00:00:00,E150,0.9380530973451328,0.20353982300884957
2022-05-13 00:05:00,E150,0.9380530973451328,0.23008849557522124
2022-05-13 00:10:00,E150,0.9380530973451328,0.22123893805309736
2022-05-13 00:15:00,E150,0.9380530973451328,0.22123893805309736
2022-05-13 00:20:00,E150,0.9557522123893806,0.21238938053097345
2022-05-13 00:25:00,E150,0.9557522123893806,0.21238938053097345
2022-05-13 00:30:00,E150,0.9469026548672567,0.19469026548672566
2022-05-13 00:35:00,E150,0.9292035398230089,0.18584070796460178
2022-05-13 00:40:00,E150,0.9292035398230089,0.17699115044247787
2022-05-13 00:45:00,E150,0.9292035398230089,0.168141592920354
2022-05-13 00:50:00,E150,0.9292035398230089,0.168141592920354
2022-05-13 00:55:00,E150,0.9380530973451328,0.1592920353982301
2022-05-13 01:00:00,E150,0.9380530973451328,0.1592920353982301
2022-05-13 01:05:00,E150,0.9203539823008849,0.1592920353982301
2022-05-13 01:10:00,E150,0.9203539823008849,0.168141592920354
2022-05-13 01:15:00,E150,0.9203539823008849,0.1504424778761062
2022-05-13 01:20:00,E150,0.911504424778761,0.1504424778761062
2022-05-13 01:25:00,E150,0.9203539823008849,0.168141592920354
2022-05-13 01:30:00,E150,0.9026548672566371,0.17699115044247787
2022-05-13 01:35:00,E150,0.9026548672566371,0.17699115044247787
2022-05-13 01:40:00,E150,0.9026548672566371,0.1504424778761062
2022-05-13 01:45:00,E150,0.911504424778761,0.1415929203539823
2022-05-13 01:50:00,E150,0.9203539823008849,0.13274336283185842
2022-05-13 01:55:00,E150,0.9026548672566371,0.1415929203539823
2022-05-13 02:00:00,E150,0.9203539823008849,0.1415929203539823
2022-05-13 02:05:00,E150,0.9203539823008849,0.1592920353982301
2022-05-13 02:10:00,E150,0.9203539823008849,0.1592920353982301
2022-05-13 02:15:00,E150,0.9203539823008849,0.1592920353982301
2022-05-13 02:20:00,E150,0.9203539823008849,0.17699115044247787
2022-05-13 02:25:00,E150,0.9292035398230089,0.168141592920354
2022-05-13 02:30:00,E150,0.8938053097345132,0.17699115044247787
2022-05-13 02:35:00,E150,0.8849557522123894,0.19469026548672566
2022-05-13 02:40:00,E150,0.8849557522123894,0.19469026548672566
2022-05-13 02:45:00,E150,0.8849557522123894,0.19469026548672566
2022-05-13 02:50:00,E150,0.8761061946902655,0.19469026548672566
2022-05-13 02:55:00,E150,0.8761061946902655,0.18584070796460178
2022-05-13 03:00:00,E150,0.8672566371681416,0.19469026548672566
2022-05-13 03:05:00,E150,0.8672566371681416,0.22123893805309736
2022-05-13 03:10:00,E150,0.8761061946902655,0.21238938053097345
2022-05-13 03:15:00,E150,0.911504424778761,0.22123893805309736
2022-05-13 03:20:00,E150,0.911504424778761,0.23893805309734514
2022-05-13 03:25:00,E150,0.9026548672566371,0.22123893805309736
2022-05-13 03:30:00,E150,0.9203539823008849,0.22123893805309736
2022-05-13 03:35:00,E150,0.9292035398230089,0.19469026548672566
2022-05-13 03:40:00,E150,0.9380530973451328,0.168141592920354
2022-05-13 03:45:00,E150,0.9469026548672567,0.1592920353982301
2022-05-13 03:50:00,E150,0.9292035398230089,0.1415929203539823
2022-05-13 03:55:00,E150,0.9469026548672567,0.12389380530973451
2022-05-13 04:00:00,E150,0.9469026548672567,0.12389380530973451
2022-05-13 04:05:00,E150,0.9292035398230089,0.13274336283185842
2022-05-13 04:10:00,E150,0.9203539823008849,0.12389380530973451
2022-05-13 04:15:00,E150,0.9026548672566371,0.12389380530973451
2022-05-13 04:20:00,E150,0.9026548672566371,0.11504424778761062
2022-05-13 04:25:00,E150,0.8849557522123894,0.10619469026548672
2022-05-13 04:30:00,E150,0.8938053097345132,0.11504424778761062
2022-05-13 04:35:00,E150,0.911504424778761,0.11504424778761062
2022-05-13 04:40:00,E150,0.9292035398230089,0.10619469026548672
2022-05-13 04:45:00,E150,0.9292035398230089,0.10619469026548672
2022-05-13 04:50:00,E150,0.9203539823008849,0.10619469026548672
2022-05-13 04:55:00,E150,0.9203539823008849,0.10619469026548672
2022-05-13 05:00:00,E150,0.9203539823008849,0.13274336283185842
2022-05-13 05:05:00,E150,0.9292035398230089,0.12389380530973451
2022-05-13 05:10:00,E150,0.9203539823008849,0.12389380530973451
2022-05-13 05:15:00,E150,0.911504424778761,0.11504424778761062
2022-05-13 05:20:00,E150,0.911504424778761,0.11504424778761062
2022-05-13 05:25:00,E150,0.9026548672566371,0.11504424778761062
2022-05-13 05:30:00,E150,0.8938053097345132,0.10619469026548672
2022-05-13 05:35:00,E150,0.911504424778761,0.12389380530973451
2022-05-13 05:40:00,E150,0.9203539823008849,0.11504424778761062
2022-05-13 05:45:00,E150,0.911504424778761,0.09734513274336283
2022-05-13 05:50:00,E150,0.911504424778761,0.09734513274336283
2022-05-13 05:55:00,E150,0.9203539823008849,0.09734513274336283
2022-05-13 06:00:00,E150,0.9380530973451328,0.12389380530973451
2022-05-13 06:05:00,E150,0.9203539823008849,0.12389380530973451
2022-05-13 06:10:00,E150,0.9203539823008849,0.11504424778761062
2022-05-13 06:15:00,E150,0.9203539823008849,0.12389380530973451
2022-05-13 06:20:00,E150,0.9203539823008849,0.12389380530973451
2022-05-13 06:25:00,E150,0.9203539823008849,0.11504424778761062
2022-05-13 06:30:00,E150,0.9203539823008849,0.11504424778761062
2022-05-13 06:35:00,E150,0.9026548672566371,0.11504424778761062
2022-05-13 06:40:00,E150,0.8938053097345132,0.12389380530973451
2022-05-13 06:45:00,E150,0.8938053097345132,0.12389380530973451
2022-05-13 06:50:00,E150,0.8849557522123894,0.1415929203539823
2022-05-13 06:55:00,E150,0.8761061946902655,0.1415929203539823
2022-05-13 07:00:00,E150,0.8938053097345132,0.1592920353982301
2022-05-13 07:05:00,E150,0.8938053097345132,0.13274336283185842
2022-05-13 07:10:00,E150,0.9026548672566371,0.12389380530973451
2022-05-13 07:15:00,E150,0.8938053097345132,0.13274336283185842
2022-05-13 07:20:00,E150,0.911504424778761,0.13274336283185842
2022-05-13 07:25:00,E150,0.8938053097345132,0.1415929203539823
2022-05-13 07:30:00,E150,0.8849557522123894,0.1415929203539823
2022-05-13 07:35:00,E150,0.9203539823008849,0.1504424778761062
2022-05-13 07:40:00,E150,0.911504424778761,0.1592920353982301
2022-05-13 07:45:00,E150,0.9026548672566371,0.1504424778761062
2022-05-13 07:50:00,E150,0.9026548672566371,0.1504424778761062
2022-05-13 07:55:00,E150,0.911504424778761,0.1592920353982301
2022-05-13 08:00:00,E150,0.9026548672566371,0.1592920353982301
2022-05-13 08:05:00,E150,0.9026548672566371,0.17699115044247787
2022-05-13 08:10:00,E150,0.9026548672566371,0.1592920353982301
2022-05-13 08:15:00,E150,0.8938053097345132,0.17699115044247787
