variant,variant_type,w_coverage,w_continuity,w_stability,w_plausibility,w_temporal_consistency,threshold_A,threshold_B,threshold_C,grade_exact_agreement,grade_adjacent_agreement,quadratic_weighted_kappa,score_spearman_vs_base,scenario_rank_spearman_vs_base,top_failure_same_as_base,bottom_failure_same_as_base,exact_failure_order_same_as_base,failure_order
random_weight_threshold_0050,random_weight_threshold,0.227416435508356,0.2221359485205714,0.2429937187551869,0.122805467855456,0.1846484293604294,82.80630716484778,74.60197794391536,61.27894912812711,0.8495575221238938,1.0,0.9329423674381262,0.998810632776632,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0051,random_weight_threshold,0.3141089630644567,0.2623083057140423,0.1709531886853634,0.0911993415891142,0.1614302009470232,85.10113844539391,75.63200536308004,60.0928496559884,0.8495575221238938,1.0,0.9301124167788408,0.9965317053696188,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0052,random_weight_threshold,0.2849969713812453,0.2075329479435536,0.1345270099535803,0.1459935261898889,0.2269495445317316,87.75861082772984,73.13907801699958,57.35215255099336,0.7610619469026548,1.0,0.8700430208288964,0.9935873976977844,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0053,random_weight_threshold,0.3887194978731127,0.1306094779840984,0.2155639568986241,0.1226778590916955,0.1424292081524691,84.4879333826991,71.97756033313028,57.76944472053153,0.6371681415929203,1.0,0.8269654528478058,0.9933378800984763,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0054,random_weight_threshold,0.4046289635185578,0.1620849486209451,0.1807591627600059,0.1073035092274175,0.1452234158730736,83.77367394315885,72.10467298221864,57.98621528267768,0.6283185840707964,1.0,0.827217125382263,0.9993429369884892,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0055,random_weight_threshold,0.436960677540871,0.2230536114262286,0.1196326674347702,0.0866850016743795,0.1336680419237507,86.16217048355925,76.3026771491736,60.54359441469742,0.8584070796460177,1.0,0.9296278997353262,0.9923148579413136,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0056,random_weight_threshold,0.2707504698443292,0.2455976057515927,0.200397681294792,0.0882018060621873,0.1950524370470986,85.66371738086555,77.3819761253225,62.445748276918046,0.7610619469026548,1.0,0.8883930204484765,0.998494577150842,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0057,random_weight_threshold,0.2868141663690305,0.3033022826776034,0.1787100791749209,0.1175268924164747,0.1136465793619703,83.86011552201215,73.28586964856312,54.31529927081624,0.9469026548672568,1.0,0.9735342337419002,0.9949347927340476,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0058,random_weight_threshold,0.3876493753818381,0.1882927674058715,0.2279912309531762,0.0787492935099135,0.1173173327492004,85.08114064238406,71.31442292490982,58.06276907128526,0.8849557522123894,1.0,0.9437789429369666,0.9972802581675428,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0059,random_weight_threshold,0.4047321591768361,0.1505249636096141,0.2199050498267649,0.0959483513838228,0.1288894760029618,83.12050031548729,75.98595415519812,60.43857247193476,0.8495575221238938,1.0,0.9318625190650162,0.995076186040322,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0060,random_weight_threshold,0.4021035409424814,0.1723831803141087,0.1612522826994892,0.0878454563452531,0.1764155396986674,84.7172776376241,77.4362291440323,57.7954059531548,0.7876106194690266,1.0,0.8986016600613176,0.9980038592055362,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0061,random_weight_threshold,0.3918063354049341,0.1881055847975704,0.2339487598943925,0.0828592995640506,0.103280020339052,88.56590819700543,75.33629456283958,59.49248184006779,0.8849557522123894,1.0,0.937513292781488,0.9958164215849358,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0062,random_weight_threshold,0.3185237140864089,0.1427450221112153,0.2693441348681206,0.1335509251043266,0.1358362038299283,88.1201250074044,74.43963010523936,52.2238291803685,0.7345132743362832,1.0,0.8376903188738868,0.9816271874376208,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0063,random_weight_threshold,0.2365485233488689,0.2937859868975069,0.2036045147505709,0.1073634214128469,0.1586975535902063,84.82896054438736,73.20619864609601,58.32633572031517,0.831858407079646,1.0,0.9218050041883672,0.996822809235478,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0064,random_weight_threshold,0.300233394708898,0.2172003201327175,0.2456930935675144,0.093530633056081,0.143342558534789,88.88306881069485,77.48088364684796,58.99764742444408,0.7256637168141593,1.0,0.8505227224237252,0.9976046310466432,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0065,random_weight_threshold,0.2608668050595937,0.2687733822331001,0.2278724116597675,0.1379957467407794,0.1044916543067592,83.86847075439998,76.36562760690563,66.74523423252656,0.6902654867256637,1.0,0.8658275943956305,0.9947601304145322,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0066,random_weight_threshold,0.387504965515852,0.129922243299097,0.2540711751975885,0.0559961990047019,0.1725054169827604,86.36182981996492,72.88226764765152,63.96647259039862,0.9026548672566372,1.0,0.9525663041404312,0.9890212256304476,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0067,random_weight_threshold,0.2667192253810027,0.2775915597585219,0.1763318873787771,0.1043886052769398,0.1749687222047584,85.16810468028943,71.3853796073686,62.137415753103824,0.7522123893805309,1.0,0.8871772928255599,0.9959827666511412,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0068,random_weight_threshold,0.3071350584841992,0.3162498875277813,0.1653251492764091,0.0940483933173796,0.1172415113942307,87.3353296704253,78.49435742986068,60.75291006365416,0.6017699115044248,1.0,0.8056415548675611,0.9939117705768846,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0069,random_weight_threshold,0.2741896247251135,0.2827565820085515,0.1826013327561467,0.0912325187749625,0.1692199417352257,84.64328724664648,73.39470425972458,62.21547644476798,0.8141592920353983,1.0,0.9162401609544316,0.9963237740368622,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0070,random_weight_threshold,0.3104262607304701,0.1317896429894363,0.2645060441104203,0.1131700007192837,0.1801080514503895,85.11696469176152,71.46416727278276,59.59336434092919,0.8938053097345132,1.0,0.9489573138598209,0.986966864062812,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0071,random_weight_threshold,0.3377959637223456,0.2324795911856056,0.2167238210491325,0.0898873533900907,0.1231132706528255,84.98401413059446,76.36434337388555,62.913744735202414,0.8230088495575221,1.0,0.9176444865534582,0.9991017366424912,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0072,random_weight_threshold,0.3745540625342356,0.2475005973232807,0.1282867744020103,0.0992125319307729,0.1504460338097002,83.72968892657353,73.0930559396724,56.60497243772152,0.7256637168141593,1.0,0.8748079053643544,0.992946969192894,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0073,random_weight_threshold,0.3252840837127511,0.241619649217632,0.2357030051219947,0.1051691753979243,0.0922240865496979,85.59696143063206,75.6457725997128,57.271317638467686,0.8672566371681416,1.0,0.931122759965866,0.995882959611418,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0074,random_weight_threshold,0.3271588827440782,0.3059864451147238,0.149436329286874,0.1175059730587839,0.0999123697955401,87.71228627865,77.23785217740424,61.35921374748062,0.7345132743362832,1.0,0.8692936458975941,0.9932962938319252,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0075,random_weight_threshold,0.3738265144968551,0.2318961260781866,0.1648696938918238,0.1096955306938249,0.1197121348393093,84.68763731097279,77.26237008359122,59.30594085725058,0.991150442477876,1.0,0.9957198590962464,0.9978375141393308,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0076,random_weight_threshold,0.3043523079212238,0.1941186984497079,0.1990671565680403,0.1194414291707413,0.1830204078902866,85.20959185648753,75.06924305349216,56.7333579770495,0.9557522123893806,1.0,0.9776953140420828,0.9998170204271742,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0077,random_weight_threshold,0.3788527182600024,0.2064613589186821,0.1703197272267297,0.1193408448676374,0.1250253507269483,85.5797572570473,75.85531205574587,64.88063281765199,0.8938053097345132,1.0,0.9514639559023552,0.9987607292567704,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0078,random_weight_threshold,0.4111224505233474,0.2126456499583678,0.1709368048685912,0.0844431573087924,0.1208519373409011,85.00208068721149,76.88401569076808,57.132388446096925,0.9557522123893806,1.0,0.9778925538991274,0.998511211657462,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0079,random_weight_threshold,0.5271404783606327,0.1091194185399096,0.1502736967037703,0.0862350999889424,0.1272313064067449,84.29524103196893,76.44285456953418,54.887503571572594,0.4336283185840708,1.0,0.7593984962406015,0.9965483398762396,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0080,random_weight_threshold,0.441684178528613,0.1461383036469134,0.1793378147578899,0.1037719536092095,0.1290677494573742,84.56721914627693,72.53502001026837,59.42579270733116,0.6371681415929203,1.0,0.8298380284276637,0.9983282320846364,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0081,random_weight_threshold,0.4142652148940087,0.1338608774289594,0.2210076077505131,0.092704981069664,0.1381613188568545,86.03625219133164,76.58536767881348,58.91136332062296,0.831858407079646,1.0,0.9165792438901192,0.9934626388981306,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0082,random_weight_threshold,0.3287732564881132,0.1448796813390486,0.2455116522802363,0.0978257316133341,0.1830096782792678,83.78151756434102,72.45349992560648,65.42123946930582,0.8230088495575221,1.0,0.9222084538069668,0.9935957149510948,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0083,random_weight_threshold,0.4085812506788837,0.1440243975495898,0.2324625453270873,0.0973030315695333,0.1176287748749057,81.89320695505756,73.42513305738863,60.39295617973614,0.7522123893805309,1.0,0.8944277610944278,0.99127520127753,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0084,random_weight_threshold,0.2837558138476228,0.2652328849375268,0.1779006375333335,0.0618898655701784,0.2112207981113383,82.42011232623787,77.6269821379032,67.4861968414959,0.7699115044247787,1.0,0.902372565959992,0.9962322842504492,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0085,random_weight_threshold,0.2798693196444734,0.1995834097894001,0.178973180364131,0.1144355102621458,0.2271385799398494,83.16935854302652,74.04698899544985,59.04958402396727,0.8141592920353983,1.0,0.916763127433442,0.9981369352585004,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0086,random_weight_threshold,0.4171941083348959,0.1607162630166619,0.1665905420207196,0.0523701320695497,0.2031289545581727,86.86260750111023,77.5435516398548,57.45000784185303,0.9026548672566372,1.0,0.948828784323412,0.99718876838113,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0087,random_weight_threshold,0.3749296074671038,0.2121465491383327,0.1586541153225531,0.0692945644230944,0.1849751636489159,86.7516119347814,77.13303364588127,62.55311402936766,0.8849557522123894,1.0,0.9448635664151936,0.9960160356643823,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0088,random_weight_threshold,0.3352965018031609,0.2651959742202994,0.2174717568239022,0.0836457001730336,0.0983900669796039,85.89548968805956,75.69667081833413,54.761876424113126,0.8584070796460177,1.0,0.9244020739254056,0.99688103000865,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0089,random_weight_threshold,0.3316800318827488,0.191783813212273,0.2073553465551635,0.0682693858195815,0.200911422530233,80.80098808960497,76.95831547214681,64.19210404130209,0.7079646017699115,1.0,0.8861686864678409,0.9994510612815224,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0090,random_weight_threshold,0.2567550943060164,0.1865803097451336,0.253966851686443,0.0730522657404501,0.2296454785219568,84.25354346908777,74.21854296280782,58.99919495798822,0.911504424778761,1.0,0.9569786035178558,0.9975630447800918,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0091,random_weight_threshold,0.3513358157251807,0.2035311465181686,0.213062191495517,0.0947305125690669,0.1373403336920667,81.49554664253414,76.87594201590512,59.49752537194601,0.8672566371681416,1.0,0.9410455288511704,0.9995342338146253,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0092,random_weight_threshold,0.3335753563276173,0.1675301961312074,0.2321606490959082,0.1002625867213294,0.1664712117239374,85.41347807677835,75.42799278889777,60.87192929038554,0.9823008849557522,1.0,0.9913608562691132,0.99687271275534,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0093,random_weight_threshold,0.2941024114992456,0.2114954292185828,0.2619739642690799,0.0677673891505576,0.1646608058625338,87.19122313730699,74.55001838779104,54.12285803086987,0.8672566371681416,1.0,0.9284960978696476,0.9963986293166546,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0094,random_weight_threshold,0.3649768604186127,0.2774367676248344,0.1795467929454721,0.0577912491682733,0.1202483298428073,85.95585308194845,77.57910117096637,62.02866122343495,0.7522123893805309,1.0,0.8812490617024471,0.9963736775567238,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0095,random_weight_threshold,0.3318351958897389,0.1488076870388045,0.2878687333706928,0.0881958218718387,0.1432925618289249,83.75866593287421,76.23230643334419,57.01319682704137,0.8761061946902655,1.0,0.9405531339245452,0.9803130614145986,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0096,random_weight_threshold,0.3552050490589948,0.1997301837394869,0.224307463758862,0.0875451934926823,0.1332121099499741,84.03232415766976,75.94413048391893,56.33744778095909,0.9557522123893806,1.0,0.9783897494740867,0.9986442877104268,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
